# FaultStick File From SMI
# ====================================
# X  .m
# Y  .m
# T  .m
# FaultStick Start End Sign
# FaultName
# inline
# xline
# ====================================
# ~Values
  576637.500    4206398.651       3297.800   2                    F01   1820   2497
  576637.500    4205844.436       3454.600   2                    F01   1820   2453
  576637.500    4205319.446       3587.000   2                    F01   1820   2411
  576637.500    4204677.902       3731.400   2                    F01   1820   2359
  576637.500    4204578.003       3763.200   3                    F01   1820   2351
  576387.500    4211665.222       1134.800   1                    F01   1800   2918
  576387.500    4211390.320       1223.000   2                    F01   1800   2896
  576387.500    4211023.675       1343.000   2                    F01   1800   2867
  576387.500    4210598.584       1472.800   2                    F01   1800   2833
  576387.500    4210248.590       1568.400   2                    F01   1800   2805
  576387.500    4209902.673       1693.200   2                    F01   1800   2777
  576387.500    4209465.350       1874.600   2                    F01   1800   2742
  576387.500    4209169.385       2048.400   2                    F01   1800   2719
  576387.500    4208886.331       2210.200   2                    F01   1800   2696
  576387.500    4208577.792       2371.800   2                    F01   1800   2671
  576387.500    4208265.176       2516.200   2                    F01   1800   2646
  576387.500    4207940.326       2665.600   2                    F01   1800   2620
  576387.500    4207673.584       2805.400   2                    F01   1800   2599
  576387.500    4207240.338       2974.400   2                    F01   1800   2564
  576387.500    4206852.966       3128.600   2                    F01   1800   2533
  576387.500    4206456.759       3246.200   2                    F01   1800   2502
  576387.500    4206040.503       3373.600   2                    F01   1800   2468
  576387.500    4205457.065       3528.200   2                    F01   1800   2422
  576387.500    4205023.480       3645.600   2                    F01   1800   2387
  576387.500    4204627.951       3770.600   3                    F01   1800   2355
  576887.500    4210744.360       1448.200   1                    F01   1840   2845
  576887.500    4210365.484       1644.200   2                    F01   1840   2814
  576887.500    4210044.372       1832.800   2                    F01   1840   2789
  576887.500    4209673.651       2065.600   2                    F01   1840   2759
  576887.500    4209411.322       2224.800   2                    F01   1840   2738
  576887.500    4209177.881       2366.800   2                    F01   1840   2719
  576887.500    4208815.314       2553.000   2                    F01   1840   2690
  576887.500    4208369.494       2729.400   2                    F01   1840   2655
  576887.500    4207932.171       2891.000   2                    F01   1840   2620
  576887.500    4207490.429       3028.200   2                    F01   1840   2584
  576887.500    4206965.442       3192.400   2                    F01   1840   2542
  576887.500    4206415.301       3336.800   2                    F01   1840   2498
  576887.500    4205890.310       3491.400   2                    F01   1840   2456
  576887.500    4205340.515       3645.600   2                    F01   1840   2412
  576887.500    4204848.822       3758.400   3                    F01   1840   2373
  577137.500    4211086.200       1455.600   1                    F01   1860   2872
  577137.500    4210823.535       1565.800   2                    F01   1860   2851
  577137.500    4210540.481       1715.200   2                    F01   1860   2828
  577137.500    4210248.590       1864.800   2                    F01   1860   2805
  577137.500    4209927.820       2053.400   2                    F01   1860   2779
  577137.500    4209669.574       2205.200   2                    F01   1860   2759
  577137.500    4209327.734       2384.000   2                    F01   1860   2731
  577137.500    4208936.282       2562.800   2                    F01   1860   2700
  577137.500    4208415.368       2758.800   2                    F01   1860   2658
  577137.500    4207990.277       2920.600   2                    F01   1860   2624
  577137.500    4207465.286       3092.000   2                    F01   1860   2582
  577137.500    4206852.966       3290.400   2                    F01   1860   2533
  577137.500    4206398.651       3422.800   2                    F01   1860   2497
  577137.500    4205911.038       3574.600   2                    F01   1860   2458
  577137.500    4205469.638       3704.400   2                    F01   1860   2423
  577137.500    4205131.875       3785.400   3                    F01   1860   2396
  578137.500    4211398.477       1487.400   1                    F01   1940   2897
  578137.500    4210902.710       1705.400   2                    F01   1940   2857
  578137.500    4210548.636       1906.400   2                    F01   1940   2829
  578137.500    4210202.719       2107.200   2                    F01   1940   2801
  578137.500    4209756.900       2349.600   2                    F01   1940   2766
  578137.500    4209398.752       2528.600   2                    F01   1940   2737
