#Line    Trace        X           Y           Time        Flag            FaultName 
1041   3759     564637.500    4203384.500       2908.670   75           fp_base_main
1041   3730     564637.500    4203030.000       3016.543   75           fp_base_main
1041   3707     564637.502    4202731.845       3076.974   75           fp_base_main
2141   4313     578387.500    4210311.000       2254.240   76           fp_base_main
2141   4278     578387.500    4209870.500       2452.008   76           fp_base_main
2141   4250     578387.500    4209525.500       2570.668   76           fp_base_main
2141   4225     578387.500    4209219.000       2674.945   76           fp_base_main
2141   4202     578387.500    4208931.500       2793.605   76           fp_base_main
2141   4181     578387.500    4208665.000       2907.222   76           fp_base_main
2141   4164     578387.500    4208452.500       2986.251   76           fp_base_main
2141   4151     578386.852    4208286.616       3048.975   76           fp_base_main
2141   4109     578387.500    4207762.500       3332.970   76           fp_base_main
2141   4054     578387.500    4207073.000       3577.482   76           fp_base_main
1711   3996     573012.467    4206346.836       2583.079   77           fp_base_main
1711   3941     573012.467    4205658.336       2905.419   77           fp_base_main
1711   3908     573012.467    4205249.836       3058.611   77           fp_base_main
1711   3864     573012.502    4204703.974       3212.039   77           fp_base_main
1711   3828     573012.502    4204256.303       3356.129   77           fp_base_main
1711   3787     573012.502    4203732.632       3500.772   77           fp_base_main
1561   3975     571137.502    4206087.977       2143.412   78           fp_base_main
1561   3954     571137.502    4205827.297       2268.624   78           fp_base_main
1561   3925     571137.502    4205463.236       2448.412   78           fp_base_main
1561   3886     571137.502    4204974.629       2635.392   78           fp_base_main
1561   3846     571137.502    4204476.441       2800.797   78           fp_base_main
1561   3810     571137.502    4204025.287       2935.346   78           fp_base_main
1561   3724     571137.502    4202951.762       3198.921   78           fp_base_main
921   4049     563137.502    4207015.284       1520.704   79           fp_base_main
921   4020     563137.502    4206651.223       1718.472   79           fp_base_main
921   3983     563137.502    4206181.777       1977.367   79           fp_base_main
921   3948     563137.502    4205750.653       2121.197   79           fp_base_main
921   3916     563137.502    4205348.270       2286.602   79           fp_base_main
921   3888     563137.502    4205003.370       2398.071   79           fp_base_main
921   3859     563137.502    4204642.619       2552.689   79           fp_base_main
921   3838     563137.502    4204373.261       2639.815   79           fp_base_main
921   3787     563137.502    4203738.739       2786.414   79           fp_base_main
921   3760     563137.502    4203403.420       2876.308   79           fp_base_main
1661   3997     572387.500    4206369.000       2333.908   80           fp_base_main
1661   3983     572387.500    4206193.000       2411.947   80           fp_base_main
1661   3970     572387.500    4206029.000       2507.576   80           fp_base_main
1661   3940     572387.500    4205655.500       2653.800   80           fp_base_main
1661   3908     572387.500    4205254.500       2778.541   80           fp_base_main
1661   3881     572387.502    4204913.278       2883.080   80           fp_base_main
1661   3854     572387.502    4204578.673       2986.013   80           fp_base_main
1661   3828     572387.502    4204246.552       3072.262   80           fp_base_main
1661   3795     572387.502    4203831.552       3183.411   80           fp_base_main
1861   4114     574887.502    4207820.049       2221.879   81           fp_base_main
1861   4094     574887.502    4207580.536       2340.539   81           fp_base_main
1861   4069     574887.502    4207264.378       2541.902   81           fp_base_main
1861   4042     574887.502    4206929.059       2714.498   81           fp_base_main
1861   4001     574887.502    4206411.625       2914.464   81           fp_base_main
1861   3974     574887.502    4206073.607       3014.723   81           fp_base_main
1861   3937     574887.502    4205616.482       3176.394   81           fp_base_main
1861   3895     574887.502    4205089.595       3361.736   81           fp_base_main
1861   3868     574887.502    4204744.696       3480.396   81           fp_base_main
1861   3813     574887.502    4204063.536       3641.685   81           fp_base_main
1081   3998     565137.502    4206377.745       1661.402   82           fp_base_main
1081   3979     565137.502    4206131.799       1758.287   82           fp_base_main
1081   3946     565137.502    4205728.460       1934.479   82           fp_base_main
1081   3927     565137.502    4205488.120       2015.420   82           fp_base_main
1081   3904     565137.502    4205195.924       2168.218   82           fp_base_main
1081   3876     565137.502    4204850.084       2308.496   82           fp_base_main
1081   3851     565137.502    4204536.602       2421.727   82           fp_base_main
1081   3833     565137.502    4204310.227       2524.213   82           fp_base_main
1081   3807     565137.502    4203989.763       2649.088   82           fp_base_main
1081   3785     565137.502    4203711.460       2757.909   82           fp_base_main
1081   3761     565137.502    4203417.781       2856.857   82           fp_base_main
1081   3740     565137.502    4203155.424       2923.429   82           fp_base_main
1081   3702     565137.502    4202672.299       3037.556   82           fp_base_main
1281   3984     567637.502    4206199.462       1912.337   83           fp_base_main
1281   3967     567637.502    4205987.266       2015.348   83           fp_base_main
1281   3938     567637.502    4205626.106       2142.772   83           fp_base_main
1281   3916     567637.502    4205348.270       2236.262   83           fp_base_main
1281   3900     567637.502    4205148.918       2327.904   83           fp_base_main
1281   3874     567637.502    4204827.780       2437.625   83           fp_base_main
1281   3847     567637.502    4204486.021       2556.285   83           fp_base_main
1281   3826     567637.502    4204228.648       2608.531   83           fp_base_main
1281   3801     567637.502    4203911.189       2671.349   83           fp_base_main
